StartTransactionID,EndTransactionID
1133836,1134011
1460695,1461088
1478692,1478936
1228363,1228807
1023944,1024379
1289160,1289265
1131531,1131965
1318768,1319221
1128824,1128983
1136263,1136752
1191680,1191727
1435059,1435489
1477997,1478399
1094900,1094924
1376101,1376135
1153889,1153907
1049793,1050042
1357991,1358451
1190463,1190745
1143994,1144485
1112631,1112679
1101313,1101563
1028117,1028477
1163154,1163448
1452689,1452691
1003884,1004051
1230535,1230669
1055838,1055844
1317515,1317631
1109689,1109944
1102414,1102794
1410697,1410909
1336243,1336389
1083664,1083881
1124996,1125311
1040581,1041013
1211616,1212001
1346729,1347134
1215734,1216118
1357656,1357822
1291853,1292154
1465860,1466116
1031464,1031849
1438358,1438387
1089149,1089160
1385962,1386021
1023117,1023217
1122367,1122510
1466930,1467102
1147223,1147646
1491966,1492172
1009283,1009765
1023048,1023264
1073944,1073982
1272973,1273358
1212688,1213044
1483293,1483625
1297587,1297819
1451791,1452004
1315696,1315968
1088719,1089199
1050399,1050493
1262996,1263234
1011049,1011212
1468675,1468827
1098260,1098355
1218827,1219119
1454730,1455145
1320949,1321164
1060201,1060582
1310848,1310853
1395549,1395855
1135111,1135293
1042333,1042705
1247724,1247762
1033604,1033675
1456349,1456446
1488264,1488574
1077793,1077934
1005730,1005897
1175028,1175151
1400682,1400809
1294468,1294664
1215644,1216101
1122517,1122889
1270236,1270579
1176252,1176296
1343186,1343684
1461337,1461750
1246999,1247490
1100510,1100876
1400017,1400294
1308256,1308612
1289710,1289873
1181484,1181890
1307757,1308245
1037343,1037662
1147837,1148318
1040244,1040670
1260070,1260247
1066255,1066664
1269790,1269985
1361364,1361595
1304425,1304846
1160285,1160557
1208197,1208522
1111041,1111273
1057665,1057825
1121494,1121697
1251553,1251872
1194426,1194894
1434555,1434637
1481654,1482063
1423794,1424043
1178192,1178672
1483849,1484188
1493855,1494347
1244870,1245211
1440633,1440702
1469132,1469163
1401613,1401828
1076346,1076792
1270343,1270725
1320747,1321029
1228585,1229077
1335527,1335587
1054075,1054239
1053581,1053898
1192331,1192645
1109068,1109349
1225072,1225183
1151871,1152001
1378346,1378829
1313224,1313586
1112663,1113158
1231356,1231823
1290972,1291230
1439998,1440001
1093118,1093410
1375694,1375730
1199964,1200345
1287795,1287956
1009991,1010484
1258101,1258341
1467129,1467193
1130175,1130526
1152995,1153224
1267349,1267380
1245590,1245874
1475437,1475629
1333353,1333686
1000029,1000120
1112374,1112787
1006101,1006264
1494478,1494577
1079932,1080269
1497331,1497391
1307758,1307993
1385301,1385413
1073532,1073592
1407737,1407934
1419148,1419574
1105590,1105896
1093363,1093749
1048893,1049042
1056564,1056737
1428081,1428471
1180511,1180816
1176307,1176503
1184809,1185079
1034065,1034140
1216991,1217486
1052918,1053318
1249206,1249443
1055598,1055958
1498654,1499055
1279001,1279148
1156414,1156633
1017617,1017823
1131012,1131127
1104138,1104447
1018598,1018683
1156200,1156666
1073054,1073460
1485652,1485907
1111483,1111688
1297069,1297352
1093333,1093405
1348858,1349066
1203027,1203513
1488962,1489388
1247011,1247078
1299203,1299215
1346510,1346970
1121659,1122078
1082610,1082704
1341385,1341648
1101730,1101780
1219001,1219243
1002290,1002656
1269644,1270086
1004789,1004799
1414447,1414595
1384188,1384317
1094209,1094607
1344948,1345009
1178156,1178609
1089155,1089349
1472861,1473043
1486823,1486866
1292305,1292341
1174420,1174538
1485854,1486123
1267981,1268059
1327534,1328020
1067251,1067651
1400602,1400791
1456478,1456854
1186662,1186791
1190181,1190307
1465053,1465542
1333093,1333288
1061489,1061755
1094185,1094278
1083793,1083880
1099761,1099853
1476735,1477146
1461437,1461714
1086957,1087067
1303886,1303966
1375635,1375980
1423800,1423865
1317356,1317444
1333555,1333583
1339399,1339893
1242696,1242767
1209537,1209902
1401878,1402292
1235568,1235624
1443263,1443656
1261794,1261932
1485101,1485442
1463076,1463352
1095275,1095495
1143238,1143660
1095901,1095910
1338846,1338934
1252563,1252792
1028761,1028925
1136511,1136699
1093637,1093746
1253057,1253168
1483229,1483258
1373296,1373297
1363554,1363890
1237471,1237749
1415684,1416098
1413722,1413730
1068649,1068737
1367972,1368114
1445434,1445698
1129051,1129191
1147589,1147647
1124114,1124558
1154290,1154397
1040122,1040445
1459254,1459421
1013012,1013215
1249037,1249116
1099023,1099092
1066919,1067401
1110859,1111215
1436812,1436997
1099709,1100025
1397682,1397901
1160229,1160359
1180960,1181094
1227755,1227820
1351216,1351516
1385151,1385417
1217953,1218419
1459501,1459778
1247428,1247471
1133528,1133603
1175229,1175311
1150394,1150658
1281999,1282172
1440385,1440679
1465528,1465802
1212893,1212942
1390766,1391062
1093603,1093758
1483724,1483743
1251606,1252030
1225721,1225786
1411328,1411434
1340648,1340665
1163339,1163541
1404131,1404557
1440839,1441274
1095022,1095028
1442705,1442817
1403941,1403994
1397138,1397612
1034682,1034687
1311911,1312047
1304638,1304913
1086120,1086210
1121438,1121853
1098507,1098873
1101846,1102040
1042098,1042351
1086777,1086886
1341945,1342436
1429777,1429860
1475203,1475489
1002358,1002433
1339585,1339894
1292170,1292662
1386346,1386400
1336765,1336906
1143462,1143754
1383642,1383915
1151233,1151456
1488386,1488400
1497522,1497748
1337979,1338133
1116641,1116676
1176706,1177006
1128414,1128853
1156035,1156046
1277570,1277803
1137631,1137840
1188189,1188430
1393725,1393988
1101233,1101460
1440540,1440964
1295118,1295611
1334369,1334479
1460262,1460548
1039080,1039192
1078996,1079452
1084130,1084456
1163701,1164021
1221342,1221389
1039503,1039542
1202376,1202725
1448194,1448658
1346516,1346556
1072173,1072491
1068379,1068567
1398207,1398423
1194014,1194095
1186744,1186956
1452392,1452673
1252730,1253008
1324761,1325246
1193508,1193908
1116996,1117386
1254482,1254750
1254585,1254880
1032875,1033192
1297270,1297469
1162676,1163103
1360509,1360985
1161730,1161897
1191868,1192299
1053188,1053355
1374044,1374536
1177259,1177351
1488206,1488257
1173215,1173647
1139303,1139604
1447419,1447794
1237924,1237937
1141816,1142126
1352872,1352946
1056514,1056709
1041914,1042355
1020641,1021087
1050190,1050475
1479511,1480007
1398215,1398578
1302176,1302658
1298099,1298428
1477423,1477552
1498528,1498663
1325156,1325352
1202008,1202080
1222452,1222920
1408688,1408811
1165727,1165794
1189729,1189870
1342661,1343105
1302416,1302480
1487479,1487895
1166872,1167135
1065505,1065739
1033709,1034042
1166903,1167253
1208248,1208448
1115001,1115384
1302654,1302996
1419700,1419798
1312147,1312161
1335403,1335766
1113685,1113834
1010950,1011125
1073874,1074051
1264095,1264520
1318571,1318619
1107555,1107701
1293177,1293619
1053299,1053699
1243470,1243670
1297428,1297906
1251434,1251851
1265408,1265659
1091412,1091807
1003865,1003883
1380652,1380895
1425593,1425942
1060731,1060778
1029739,1030068
1057466,1057802
1365260,1365701
1468420,1468820
1132452,1132488
1012711,1012889
1052022,1052320
1079838,1080023
1197377,1197669
1336048,1336168
1275389,1275472
1240733,1241224
1017149,1017620
1460156,1460571
1312201,1312254
1310373,1310593
1184196,1184567
1361665,1361717
1325089,1325557
1316854,1317246
1196760,1197198
1318749,1319120
1303741,1303754
1202980,1203295
1036300,1036418
1381456,1381777
1482711,1483209
1179762,1179839
1465341,1465363
1322909,1323336
1342644,1342747
1444428,1444640
1420971,1421110
1238699,1238770
1060794,1061164
1322786,1322847
1141822,1142030
1417039,1417104
1409836,1410207
1203876,1204175
1440238,1440611
1343978,1344338
1060151,1060384
1393398,1393780
1155481,1155540
1202077,1202262
1049313,1049328
1125155,1125427
1431054,1431128
1115360,1115443
1393785,1393977
1394272,1394531
1379526,1379871
1394493,1394730
1304020,1304366
1256228,1256485
1309724,1310145
1303344,1303569
1223960,1224422
1149119,1149248
1073605,1073879
1114999,1115257
1426784,1426958
1395272,1395700
1042270,1042506
1175792,1176147
1296101,1296149
1171160,1171369
1013395,1013665
1414915,1415228
1324140,1324318
1220498,1220945
1074608,1075022
1192468,1192548
1068398,1068786
1289266,1289473
1265185,1265263
1016566,1016696
1288186,1288501
1273544,1273611
1462279,1462495
1460132,1460626
1458747,1458788
1019325,1019737
1424974,1425217
1086010,1086336
1367392,1367753
1046010,1046242
1046299,1046734
1087180,1087209
1462362,1462621
1282994,1283054
1259073,1259410
1200093,1200187
1204162,1204524
1052134,1052532
1060213,1060425
1466403,1466817
1044113,1044173
1454484,1454555
1424184,1424492
1247369,1247666
1076133,1076198
1089590,1089820
1410153,1410223
1305526,1305687
1472019,1472171
1243617,1243668
1153381,1153562
1496417,1496665
1055369,1055601
1389016,1389244
1089884,1090150
1368321,1368659
1126651,1126918
1413520,1413723
1195227,1195663
1068667,1069119
1071227,1071560
1434864,1435353
1178905,1178994
1302229,1302723
1180802,1181172
1368860,1368892
1416105,1416395
1420119,1420496
1071510,1071661
1276391,1276721
1056680,1057075
1470278,1470440
1317619,1318100
1315742,1316213
1102860,1103316
1497098,1497278
1153809,1154251
1061148,1061170
1416129,1416545
1203473,1203922
1297702,1297747
1418478,1418826
1383556,1383574
1212028,1212278
1145645,1145839
1028378,1028685
1361512,1361598
1281014,1281039
1379496,1379958
1041838,1042246
1435359,1435631
1385142,1385552
1485623,1485962
1108052,1108253
1493692,1493737
1437246,1437373
1470311,1470476
1410660,1410943
1434668,1434679
1264366,1264843
1038263,1038453
1380903,1381267
1016770,1016879
1253005,1253370
1086403,1086882
1404371,1404732
1103904,1104308
1099721,1100201
1304237,1304657
1496158,1496327
1451001,1451283
1141145,1141251
1280890,1280953
1190566,1190566
1432567,1432954
1276959,1277167
1220195,1220668
1217419,1217588
1407116,1407566
1143540,1143589
1078210,1078417
1201718,1201989
1407811,1408207
1242236,1242476
1249480,1249537
1177022,1177413
1383474,1383742
1326260,1326707
1045454,1045712
1117587,1117867
1110322,1110537
1059370,1059451
1175762,1175964
1496109,1496169
1226352,1226606
1074601,1074982
1494241,1494251
1193859,1193885
1130532,1130759
1324388,1324872
1059736,1059995
1030418,1030820
1039621,1039776
1056953,1056980
1133652,1133874
1025192,1025234
1119401,1119831
1330395,1330653
1441815,1442164
1443339,1443511
1154952,1154969
1113166,1113447
1134242,1134314
1097146,1097199
1297058,1297504
1014284,1014350
1013387,1013615
1466071,1466454
1042139,1042194
1450671,1451075
1191715,1192087
1332361,1332528
1360561,1360884
1268547,1268608
1042047,1042393
1014778,1015113
1246041,1246227
1018934,1019139
1259604,1259642
1236630,1236714
1361371,1361380
1404523,1404719
1137568,1137719
1074100,1074365
1187468,1187491
1295210,1295665
1149495,1149678
1294678,1294724
1375892,1376241
1388148,1388604
1487957,1488327
1350481,1350566
1358431,1358454
1376325,1376546
1196340,1196547
1213367,1213523
1459513,1459945
1224920,1225100
1397476,1397961
1336067,1336212
1435317,1435646
1318002,1318259
1297817,1297980
1072534,1072634
1353559,1354032
1400848,1401133
1213177,1213373
1241333,1241364
1424242,1424400
1098024,1098257
1275944,1276351
1364431,1364860
1087714,1087772
1003008,1003089
1019137,1019273
1428049,1428351
1008748,1008931
1105716,1106209
1252968,1253196
1105229,1105289
1430117,1430544
1205410,1205884
1403216,1403556
1412442,1412887
1233998,1234378
1207729,1208146
1407764,1407871
1204804,1205158
1414816,1415012
1203288,1203550
1323319,1323746
1249346,1249779
1482621,1482766
1478770,1479144
1055473,1055684
1273093,1273460
1239952,1240259
1225274,1225340
1159501,1159828
1289075,1289313
1088395,1088583
1264754,1265243
1327723,1328220
1061430,1061629
1489164,1489662
1387441,1387622
1498777,1499227
1136753,1137058
1289766,1290259
1147814,1148140
1322243,1322662
1394588,1394976
1158739,1158915
1178784,1178804
1194992,1195416
1214421,1214860
1301805,1301957
1335122,1335419
1374297,1374673
1088591,1088920
1176854,1177230
1012789,1013226
1483219,1483497
1279111,1279458
1241594,1242055
1422671,1422906
1369991,1370451
1145090,1145490
1495857,1495920
1394296,1394386
1459650,1460121
1279036,1279311
1140136,1140410
1000736,1001037
1177255,1177712
1311189,1311529
1423974,1424136
1351798,1352283
1247001,1247138
1480931,1481313
1466448,1466551
1207249,1207460
1021447,1021582
1344525,1344675
1017260,1017336
1458898,1458905
1070267,1070704
1340599,1340894
1006651,1007018
1283627,1283984
1271876,1272346
1180516,1180855
1427232,1427275
1323331,1323386
1090488,1090738
1025746,1025841
1470454,1470619
1312216,1312529
1015494,1015640
1202479,1202642
1375414,1375601
1178807,1179206
1061097,1061177
1184171,1184413
1164424,1164655
1210812,1211221
1060472,1060710
1290078,1290181
1319904,1320056
1438724,1438798
1141032,1141234
1152832,1153214
1272834,1273121
1151692,1151832
1172277,1172477
1029016,1029107
1479260,1479711
1337782,1338096
1380675,1381005
1407128,1407413
1309301,1309527
1357212,1357234
1331036,1331225
1007333,1007800
1133522,1133747
1393326,1393776
1364896,1365251
1273301,1273787
1401438,1401457
1194246,1194588
1391446,1391804
1102301,1102550
1001446,1001492
1172663,1172951
1375158,1375461
1347541,1347668
1475175,1475458
1429624,1429646
1458447,1458858
1329465,1329949
1478993,1479463
1409715,1409930
1044316,1044768
1229884,1230112
1465232,1465379
1195128,1195310
1338189,1338663
1006918,1007379
1451225,1451463
1108334,1108390
1410812,1411085
1133683,1134028
1258394,1258481
1498474,1498924
1429106,1429147
1423867,1423940
1302351,1302541
1456377,1456454
1034581,1034786
1491418,1491581
1416765,1417081
1151944,1152268
1163717,1164208
1456263,1456444
1033275,1033395
1243899,1244155
1456428,1456446
1110234,1110616
1373474,1373908
1000352,1000395
1045624,1045894
1091479,1091826
1056542,1056885
1187179,1187403
1423282,1423516
1365926,1366001
1457781,1458107
1271761,1271844
1179854,1180283
1423611,1423617
1424540,1424667
1368582,1368721
1138135,1138424
1389613,1389960
1064327,1064571
1088925,1089408
1357386,1357445
1177921,1177943
1415480,1415659
1352860,1353156
1236883,1237031
1408701,1408770
1138300,1138501
1098971,1099404
1303553,1303629
1254539,1254633
1477142,1477427
1391360,1391413
1115724,1115827
1443757,1443908
1176269,1176593
1193170,1193417
1373222,1373540
1115812,1116201
1177707,1177733
1005295,1005792
1075833,1076031
1085187,1085660
1361930,1362054
1250371,1250456
1019417,1019686
1187295,1187464
1440856,1441220
1035239,1035493
1203440,1203567
1286426,1286525
1185600,1185648
1022045,1022409
1229163,1229556
1241645,1241689
1368064,1368278
1401177,1401220
1402767,1402864
1361563,1361573
1254603,1254747
1347859,1347890
1110934,1111053
1092726,1092888
1370966,1371347
1377589,1377867
1477026,1477407
1330603,1330682
1024112,1024186
1271979,1272427
1037739,1037842
1111696,1111724
1335859,1336228
1136807,1137297
1328722,1328925
1451079,1451160
1170526,1170623
1257193,1257540
1414217,1414363
1083569,1083971
1130867,1131079
1159613,1160054
1490586,1490807
1238873,1239019
1356668,1356915
1422449,1422866
1330514,1330711
1060116,1060521
1351204,1351625
1212506,1212940
1310733,1310811
1387024,1387517
1227301,1227748
1355115,1355476
1172430,1172733
1378383,1378479
1174380,1174608
1069023,1069183
1247501,1247805
1245555,1245767
1461382,1461660
1096218,1096507
1413376,1413854
1388494,1388600
1093803,1093831
1494356,1494727
1019185,1019386
1482165,1482488
1448878,1448927
1074451,1074740
1207391,1207532
1403201,1403306
1292386,1292813
1326452,1326681
1413302,1413578
1072595,1072925
1222820,1223017
1404618,1404712
1179902,1179908
1201037,1201420
1176496,1176746
1111587,1111996
1017269,1017566
1288328,1288646
1401375,1401708
1338648,1339031
1232463,1232651
1344935,1345387
1138167,1138426
1084818,1085059
1087274,1087669
1351079,1351455
1195000,1195010
1432953,1433279
1103779,1104032
1197706,1197859
1160810,1160867
1207186,1207474
1308025,1308462
1435669,1435748
1402854,1403199
1279062,1279201
1080659,1080664
1276977,1277419
1015248,1015501
1388735,1388843
1042436,1042509
1104139,1104320
1215944,1216058
1370683,1371046
1093748,1094080
1418137,1418549
1173735,1173858
1400950,1400963
1362234,1362595
1176214,1176348
1494260,1494386
1372286,1372619
1103141,1103199
1471262,1471665
1379973,1380181
1455365,1455735
1061625,1061678
1399004,1399014
1221177,1221334
1447473,1447640
1424324,1424425
1411922,1412317
1014717,1014874
1236413,1236499
1243871,1244316
1404621,1404967
1085377,1085416
1292750,1292904
1321693,1322066
1082195,1082673
1241226,1241240
1246026,1246378
1076435,1076898
1197578,1197672
1474635,1474949
1054389,1054545
1296056,1296335
1086604,1086895
1032906,1032941
1334216,1334632
1351785,1352191
1285175,1285282
1190697,1190979
1155284,1155388
1183109,1183199
1346515,1346786
1335859,1336192
1255185,1255453
1197933,1198336
1107097,1107407
1401954,1402236
1096505,1096918
1237139,1237154
1152052,1152471
1460524,1460613
1404204,1404656
1327898,1328365
1121795,1122213
1279352,1279609
1269611,1270043
1264691,1264914
1361139,1361546
1139296,1139378
1330907,1331126
1321016,1321313
1161852,1161949
1404642,1404840
1036148,1036210
1435953,1436116
1245545,1245693
1251412,1251434
1061012,1061128
1211285,1211305
1032382,1032540
1445658,1445731
1154875,1155333
1452495,1452961
1173831,1173905
1251400,1251769
1374434,1374624
1152146,1152336
1142860,1143104
1178571,1178714
1232518,1232692
1018015,1018453
1215924,1216313
1403574,1403905
1061076,1061181
1026060,1026349
1170571,1170800
1424927,1425277
1029016,1029238
1003724,1003946
1015311,1015422
1349225,1349687
1471444,1471783
1176079,1176236
1355912,1356270
1179592,1179792
1070231,1070382
1378996,1379244
1420713,1420784
1326483,1326723
1182888,1182928
1449907,1450078
1481528,1481780
1466482,1466537
1359838,1360335
1409142,1409366
1383786,1384220
1450057,1450333
1137859,1137883
1415310,1415769
1452073,1452553
1059883,1060275
1452191,1452679
1371105,1371471
1121119,1121160
1324036,1324529
1093136,1093611
1451018,1451095
1340407,1340648
1251057,1251211
1260502,1260711
1282774,1283228
1302012,1302184
1272722,1272930
1327597,1328096
1195495,1195597
1271243,1271460
1218319,1218681
1183447,1183500
1141089,1141428
1017379,1017531
1485632,1485794
1484961,1485177
1001662,1001673
1321632,1321640
1364222,1364299
1474078,1474273
1144679,1144833
1423559,1423916
1010454,1010772
1159429,1159503
1065151,1065559
1260537,1260743
1121467,1121806
1115818,1116180
1418156,1418587
1185145,1185273
1298442,1298624
1109817,1110174
1126519,1126557
1121921,1121941
1216427,1216492
1340680,1340968
1163054,1163446
1214761,1215165
1134846,1135148
1301719,1302070
1026497,1026574
1352272,1352754
1004908,1005067
1084451,1084554
1263407,1263653
1221180,1221327
1461690,1462112
1340754,1340754
1301940,1302181
1045652,1045822
1216898,1217115
1318779,1319121
1497018,1497028
1452291,1452737
1113866,1114201
1343576,1343852
1286933,1287188
1381672,1381814
1144838,1145139
1341856,1341923
1259181,1259470
1316913,1317093
1260899,1261137
1401091,1401358
1383089,1383369
1142489,1142494
1027800,1028179
1387823,1388150
1459580,1459930
1063492,1063978
1323186,1323633
1293282,1293753
1485900,1485976
1495773,1496095
1279798,1279877
1013065,1013101
1197791,1197850
1279780,1280013
1274287,1274425
1490864,1491192
1048246,1048721
1010405,1010835
1373425,1373750
1375396,1375557
1480618,1481053
1013253,1013422
1374086,1374290
1192295,1192417
1177074,1177337
1238198,1238643
1198458,1198645
1181420,1181673
1244480,1244860
1381369,1381703
1172716,1172813
1074173,1074507
1306584,1306683
1246952,1247300
1263117,1263253
1394099,1394477
1326363,1326797
1135202,1135424
1068982,1069081
1026758,1027053
1383501,1383989
1422799,1422943
1378259,1378353
1132646,1132964
1330253,1330574
1352687,1352936
1187059,1187303
1467739,1468099
1192627,1192766
1369826,1370214
1200548,1200772
1372990,1373246
1085792,1085841
1145586,1145692
1169974,1169997
1152807,1153043
1080815,1081095
1386002,1386376
1160456,1160619
1360688,1361156
1454464,1454696
1373250,1373465
1166621,1166892
1292972,1292980
1319070,1319341
1450642,1450859
1373410,1373898
1431459,1431516
1010311,1010533
1195034,1195130
1033442,1033552
1020614,1020970
1346940,1347378
1392361,1392728
1138259,1138467
1197237,1197302
1083136,1083428
1373536,1374018
1073760,1074138
1124202,1124611
1250933,1251293
1483301,1483445
1367831,1368017
1380745,1380972
1223404,1223609
1341702,1341923
1386701,1386863
1076739,1076770
1076523,1076617
1251589,1251981
1349671,1349742
1104977,1105219
1354970,1354980
1332251,1332593
1233821,1234230
1399856,1400250
1207480,1207533
1235358,1235463
1455982,1456054
1000924,1001244
1050134,1050358
1394281,1394746
1072985,1073065
1100370,1100502
1360864,1361200
1124885,1125198
1419127,1419472
1359312,1359451
1121800,1121844
1352379,1352857
1291336,1291671
1238410,1238779
1115065,1115491
1430543,1430922
1113025,1113432
1344272,1344303
1345997,1346038
1308824,1309223
1036536,1036543
1384612,1384625
1266328,1266417
1406586,1406635
1199453,1199719
1464774,1464918
1225054,1225231
1266637,1266864
1285104,1285553
1173036,1173377
1357089,1357440
1318221,1318527
1205298,1205589
1086385,1086424
1284378,1284785
1422054,1422081
1410179,1410336
1051272,1051497
1012174,1012542
1065416,1065733
1064439,1064829
1154247,1154648
1373663,1373708
1387053,1387513
1230219,1230606
1163366,1163376
1441362,1441535
1436867,1436894
1476034,1476337
1229160,1229634
1107264,1107682
1373645,1374035
1480650,1481098
1241790,1242242
1309451,1309933
1021962,1022010
1137062,1137418
1057688,1057727
1395923,1396255
1052255,1052621
1220408,1220601
1393809,1394085
1362787,1363246
1132823,1132933
1003486,1003610
1355807,1356094
1365659,1366078
1230111,1230159
1048569,1048654
1179370,1179844
1374602,1374855
1123905,1124088
1000303,1000532
1123900,1124084
1086795,1087226
1282790,1282790
1402674,1402684
1079683,1080114
1383725,1383934
1373126,1373404
1015756,1016122
1239952,1240150
1496608,1496757
1363076,1363344
1201988,1202084
1371548,1372019
1029171,1029378
1457856,1458126
1141268,1141637
1209307,1209712
1431374,1431519
1105007,1105370
1240055,1240095
1092002,1092385
1079375,1079663
1014459,1014706
1287605,1287786
1066726,1067017
1383414,1383450
1000346,1000349
1057823,1058244
1282520,1282623
1307983,1308094
1288825,1289244
1115126,1115210
1484745,1484812
1261344,1261611
1412502,1412973
1144169,1144602
1426829,1426857
1163181,1163195
1063775,1064105
1225217,1225298
1314113,1314607
1120326,1120375
1225174,1225426
1009138,1009525
1181999,1182037
1394621,1394639
1403474,1403527
1073209,1073578
1378822,1379302
1380878,1380889
1464034,1464520
1497945,1498235
1460412,1460786
1180816,1181093
1129754,1130105
1225772,1226101
1145457,1145703
1262915,1262938
1286999,1287122
1107553,1107957
1294587,1294863
1224626,1224936
1117099,1117485
1210816,1211190
1337078,1337143
1128516,1128915
1121124,1121475
1184287,1184565
1309971,1310008
1016276,1016285
1135224,1135589
1432593,1432900
1491091,1491460
1449162,1449268
1425327,1425517
1090431,1090617
1162778,1163255
1281841,1282146
1049534,1049576
1315117,1315362
1285954,1286205
1110104,1110322
1449039,1449415
1363767,1364066
1484759,1484932
1230463,1230884
1380660,1380853
1264602,1264786
1146625,1146723
1204846,1204988
1202419,1202845
1370174,1370227
1305467,1305680
1402738,1403133
1329780,1330114
1362895,1363358
1479240,1479732
1164608,1164985
1367633,1367970
1365037,1365476
1277642,1278000
1284071,1284491
1042666,1042736
1136230,1136453
1456309,1456594
1350847,1351295
1152799,1152953
1139696,1140051
1427350,1427742
1435634,1436100
1374248,1374506
1020061,1020560
1215362,1215636
1104532,1104759
1157067,1157138
1124213,1124520
1175446,1175514
1222376,1222757
1216868,1217073
1489012,1489263
1249250,1249720
1300586,1300632
1239942,1240409
1469107,1469565
1356376,1356834
1407380,1407784
1220860,1220945
1389349,1389460
1202435,1202810
1417915,1418155
1014396,1014426
1030587,1030797
1045906,1046385
1343605,1343782
1267632,1267973
1249069,1249552
1026444,1026541
1388686,1388725
1497649,1497801
1123125,1123164
1029575,1029874
1147505,1147609
1372801,1372804
1464433,1464798
1329747,1329832
1017241,1017693
1269914,1270107
1162071,1162341
1044214,1044637
1066926,1067268
1154523,1154918
1255782,1256126
1064191,1064665
1389167,1389539
1243387,1243694
1199459,1199617
1476029,1476165
1317772,1318011
1335067,1335421
1260774,1260816
1054926,1055252
1143251,1143363
1117774,1118251
1490432,1490753
1327050,1327139
1245416,1245811
1360972,1361163
1255501,1255831
1208851,1209117
1267974,1268093
1275989,1276333
1088701,1089112
1484076,1484303
1135393,1135668
1355481,1355596
1317628,1318102
1091473,1091777
1022056,1022390
1470783,1470984
1143004,1143460
1389146,1389301
1316294,1316358
1107068,1107076
1433143,1433404
1380877,1381252
1255179,1255314
1348151,1348591
1424199,1424549
1359718,1359759
1131309,1131759
1159908,1160048
1351963,1351979
1052238,1052636
1207973,1207994
1001203,1001425
1264829,1265276
1104283,1104585
1427733,1427735
1058287,1058593
1205428,1205560
1406612,1407086
1087557,1087985
1489137,1489567
1250393,1250575
1137838,1138304
1469971,1470171
1426299,1426344
1443007,1443448
1323307,1323770
1144065,1144103
1067523,1067570
1342729,1342943
1388816,1388934
1367839,1367987
1487580,1487970
1153556,1153968
1092959,1093418
1135304,1135567
1332990,1333373
1448423,1448867
1188225,1188336
1041900,1042275
1253939,1254024
1303516,1303793
1127027,1127152
1345220,1345275
1030358,1030439
1028526,1028850
1042044,1042460
1206919,1207377
1103648,1103896
1118475,1118800
1493892,1494054
1200624,1200947
1165802,1165845
1481256,1481412
1238101,1238507
1441223,1441368
1201504,1201993
1282786,1282798
1381906,1382341
1097327,1097466
1355254,1355457
1284265,1284451
1201113,1201171
1072387,1072503
1489587,1490030
1235472,1235755
1259367,1259451
1366698,1367014
1377935,1378364
1030738,1030983
1089844,1089997
1493564,1493925
1021930,1022166
1189309,1189407
1054048,1054405
1178425,1178487
1233768,1233986
1436814,1437142
1310230,1310632
1039187,1039222
1084792,1085271
1296381,1296447
1002058,1002085
1351282,1351752
1104699,1104861
1447655,1448092
1219836,1220294
1463804,1463915
1301356,1301447
1145340,1145806
1102342,1102685
1297071,1297536
1460871,1461120
1148233,1148287
1306756,1306778
1184955,1184961
1238428,1238441
1086197,1086530
1281098,1281318
1144891,1145381
1165939,1166196
1004673,1004767
1310495,1310577
1310687,1310947
1359563,1359589
1126965,1127015
1449558,1449974
1320472,1320511
1131004,1131193
1459550,1459666
1447977,1448461
1427424,1427750
1439018,1439203
1344699,1344900
1145004,1145176
1118745,1119240
1465370,1465848
1417690,1418143
1493412,1493570
1261947,1261986
1187630,1188026
1203810,1204010
1184854,1184908
1348984,1349184
1322167,1322484
1292892,1293373
1461811,1462241
1493482,1493607
1121104,1121514
1474064,1474398
1479935,1480408
1119908,1119977
1257281,1257295
1043919,1044080
1392519,1393000
1431290,1431290
1312610,1312823
1463260,1463541
1348865,1348881
1451232,1451624
1300267,1300517
1418473,1418555
1001709,1001927
1403176,1403669
1238356,1238537
1100901,1101057
1258407,1258839
1068061,1068206
1431676,1431905
1113184,1113356
1079485,1079755
1192200,1192516
1371163,1371241
1202784,1202832
1193407,1193789
1277679,1278023
1145045,1145309
1049948,1050367
1389618,1389692
1352670,1352839
1123810,1124191
1215036,1215078
1023872,1024026
1038188,1038682
1142186,1142644
1299677,1300097
1293756,1294111
1455672,1456110
1438184,1438223
1036180,1036382
1453088,1453332
1233550,1233817
1391753,1392071
1271200,1271324
1403856,1404044
1246292,1246750
1477691,1478098
1370842,1370955
1440770,1440975
1479544,1479656
1181132,1181182
1400902,1401076
1379506,1379772
1377302,1377408
1066178,1066549
1138577,1138917
1257764,1258050
1065012,1065061
1069318,1069550
1491727,1491867
1314939,1315041
1126035,1126137
1410147,1410449
1293291,1293500
1354745,1354868
1056469,1056864
1464146,1464299
1114871,1115133
1482222,1482243
1231591,1231695
1479065,1479203
1372475,1372475
1490444,1490780
1470897,1470916
1378913,1378976
1434275,1434344
1099473,1099679
1116999,1117174
1045114,1045425
1111011,1111441
1140758,1140760
1318312,1318688
1432183,1432260
1395896,1396124
1029884,1030139
1080954,1081395
1180564,1180737
1049038,1049488
1287314,1287416
1462166,1462421
1408654,1409101
1446253,1446470
1074252,1074447
1004991,1005236
1142999,1143072
1065258,1065302
1432991,1433031
1365548,1365686
1356768,1357053
1244113,1244460
